Freq.	V(vout2)/V(vin)
4.69734473447298e+008	(4.12143683941645e+001dB,-6.64926432769467e+001°)
4.69771977197673e+008	(4.12139782679386e+001dB,-6.64961006216251e+001°)
4.69809480948048e+008	(4.12135881530677e+001dB,-6.64995577718877e+001°)
4.69846984698423e+008	(4.12131980495498e+001dB,-6.65030147277702e+001°)
4.69884488448798e+008	(4.12128079573901e+001dB,-6.65064714892393e+001°)
4.69921992199173e+008	(4.12124178765799e+001dB,-6.65099280564227e+001°)
4.69959495949548e+008	(4.12120278071538e+001dB,-6.65133844290749e+001°)
4.69996999699923e+008	(4.12116377490584e+001dB,-6.65168406076650e+001°)
4.70034503450298e+008	(4.12112477023427e+001dB,-6.65202965918404e+001°)
4.70072007200673e+008	(4.12108576669782e+001dB,-6.65237523818399e+001°)
4.70109510951048e+008	(4.12104676429913e+001dB,-6.65272079775035e+001°)
4.70147014701423e+008	(4.12100776303465e+001dB,-6.65306633791767e+001°)
4.70184518451798e+008	(4.12096876290743e+001dB,-6.65341185865950e+001°)
4.70222022202173e+008	(4.12092976391736e+001dB,-6.65375735998471e+001°)
4.70259525952549e+008	(4.12089076606261e+001dB,-6.65410284191332e+001°)
4.70297029702924e+008	(4.12085176934479e+001dB,-6.65444830443045e+001°)
4.70334533453299e+008	(4.12081277376500e+001dB,-6.65479374753159e+001°)
4.70372037203674e+008	(4.12077377932137e+001dB,-6.65513917124036e+001°)
4.70409540954049e+008	(4.12073478601525e+001dB,-6.65548457554384e+001°)
4.70447044704424e+008	(4.12069579384548e+001dB,-6.65582996045782e+001°)
4.70484548454799e+008	(4.12065680281250e+001dB,-6.65617532598449e+001°)
4.70522052205174e+008	(4.12061781291722e+001dB,-6.65652067211225e+001°)
4.70559555955549e+008	(4.12057882415925e+001dB,-6.65686599885736e+001°)
4.70597059705924e+008	(4.12053983653882e+001dB,-6.65721130621421e+001°)
4.70634563456299e+008	(4.12050085005551e+001dB,-6.65755659419425e+001°)
4.70672067206674e+008	(4.12046186471129e+001dB,-6.65790186278379e+001°)
4.70709570957049e+008	(4.12042288050364e+001dB,-6.65824711200529e+001°)
4.70747074707424e+008	(4.12038389743462e+001dB,-6.65859234184657e+001°)
4.70784578457799e+008	(4.12034491550223e+001dB,-6.65893755232815e+001°)
4.70822082208174e+008	(4.12030593470905e+001dB,-6.65928274343278e+001°)
4.70859585958549e+008	(4.12026695505319e+001dB,-6.65962791517857e+001°)
4.70897089708924e+008	(4.12022797653654e+001dB,-6.65997306755533e+001°)
4.70934593459299e+008	(4.12018899915583e+001dB,-6.66031820058952e+001°)
4.70972097209674e+008	(4.12015002291488e+001dB,-6.66066331425825e+001°)
4.71009600960049e+008	(4.12011104781329e+001dB,-6.66100840856361e+001°)
4.71047104710424e+008	(4.12007207384850e+001dB,-6.66135348353437e+001°)
4.71084608460799e+008	(4.12003310102464e+001dB,-6.66169853913838e+001°)
4.71122112211174e+008	(4.11999412933839e+001dB,-6.66204357540509e+001°)
4.71159615961549e+008	(4.11995515879011e+001dB,-6.66238859233836e+001°)
4.71197119711924e+008	(4.11991618938082e+001dB,-6.66273358993042e+001°)
4.71234623462299e+008	(4.11987722111131e+001dB,-6.66307856817853e+001°)
4.71272127212674e+008	(4.11983825398223e+001dB,-6.66342352708274e+001°)
4.71309630963049e+008	(4.11979928799011e+001dB,-6.66376846667576e+001°)
4.71347134713424e+008	(4.11976032313798e+001dB,-6.66411338693066e+001°)
4.71384638463799e+008	(4.11972135942616e+001dB,-6.66445828785606e+001°)
4.71422142214175e+008	(4.11968239685316e+001dB,-6.66480316946134e+001°)
4.71459645964550e+008	(4.11964343542005e+001dB,-6.66514803174606e+001°)
4.71497149714925e+008	(4.11960447512506e+001dB,-6.66549287472723e+001°)
4.71534653465300e+008	(4.11956551597196e+001dB,-6.66583769837388e+001°)
4.71572157215675e+008	(4.11952655795730e+001dB,-6.66618250272548e+001°)
4.71609660966050e+008	(4.11948760108211e+001dB,-6.66652728776528e+001°)
4.71647164716425e+008	(4.11944864534958e+001dB,-6.66687205348079e+001°)
4.71684668466800e+008	(4.11940969075424e+001dB,-6.66721679991704e+001°)
4.71722172217175e+008	(4.11937073730025e+001dB,-6.66756152704295e+001°)
4.71759675967550e+008	(4.11933178498668e+001dB,-6.66790623487199e+001°)
4.71797179717925e+008	(4.11929283381437e+001dB,-6.66825092339781e+001°)
4.71834683468300e+008	(4.11925388378147e+001dB,-6.66859559263971e+001°)
4.71872187218675e+008	(4.11921493488970e+001dB,-6.66894024258754e+001°)
4.71909690969050e+008	(4.11917598713797e+001dB,-6.66928487325649e+001°)
4.71947194719425e+008	(4.11913704052777e+001dB,-6.66962948463491e+001°)
4.71984698469800e+008	(4.11909809505689e+001dB,-6.66997407674673e+001°)
4.72022202220175e+008	(4.11905915072871e+001dB,-6.67031864956454e+001°)
4.72059705970550e+008	(4.11902020754163e+001dB,-6.67066320310553e+001°)
4.72097209720925e+008	(4.11898126549563e+001dB,-6.67100773737370e+001°)
4.72134713471300e+008	(4.11894232458897e+001dB,-6.67135225239119e+001°)
4.72172217221675e+008	(4.11890338482498e+001dB,-6.67169674812869e+001°)
4.72209720972050e+008	(4.11886444620258e+001dB,-6.67204122460085e+001°)
4.72247224722425e+008	(4.11882550872167e+001dB,-6.67238568181154e+001°)
4.72284728472800e+008	(4.11878657238182e+001dB,-6.67273011976867e+001°)
4.72322232223175e+008	(4.11874763718452e+001dB,-6.67307453846175e+001°)
4.72359735973550e+008	(4.11870870312720e+001dB,-6.67341893791820e+001°)
4.72397239723925e+008	(4.11866977021333e+001dB,-6.67376331811016e+001°)
4.72434743474300e+008	(4.11863083844209e+001dB,-6.67410767904797e+001°)
4.72472247224675e+008	(4.11859190781142e+001dB,-6.67445202075619e+001°)
4.72509750975050e+008	(4.11855297832255e+001dB,-6.67479634322380e+001°)
4.72547254725425e+008	(4.11851404997678e+001dB,-6.67514064644713e+001°)
4.72584758475801e+008	(4.11847512277376e+001dB,-6.67548493042690e+001°)
4.72622262226176e+008	(4.11843619671249e+001dB,-6.67582919518305e+001°)
4.72659765976551e+008	(4.11839727179336e+001dB,-6.67617344071071e+001°)
4.72697269726926e+008	(4.11835834801694e+001dB,-6.67651766700651e+001°)
4.72734773477301e+008	(4.11831942538287e+001dB,-6.67686187408170e+001°)
4.72772277227676e+008	(4.11828050389307e+001dB,-6.67720606192255e+001°)
4.72809780978051e+008	(4.11824158354445e+001dB,-6.67755023055596e+001°)
4.72847284728426e+008	(4.11820266434031e+001dB,-6.67789437996249e+001°)
4.72884788478801e+008	(4.11816374627873e+001dB,-6.67823851015754e+001°)
4.72922292229176e+008	(4.11812482936026e+001dB,-6.67858262114201e+001°)
4.72959795979551e+008	(4.11808591358309e+001dB,-6.67892671293368e+001°)
4.72997299729926e+008	(4.11804699895092e+001dB,-6.67927078550667e+001°)
4.73034803480301e+008	(4.11800808546204e+001dB,-6.67961483887736e+001°)
4.73072307230676e+008	(4.11796917311657e+001dB,-6.67995887304934e+001°)
4.73109810981051e+008	(4.11793026191411e+001dB,-6.68030288802816e+001°)
4.73147314731426e+008	(4.11789135185669e+001dB,-6.68064688380093e+001°)
4.73184818481801e+008	(4.11785244294144e+001dB,-6.68099086039424e+001°)
4.73222322232176e+008	(4.11781353517171e+001dB,-6.68133481778637e+001°)
4.73259825982551e+008	(4.11777462854454e+001dB,-6.68167875600112e+001°)
4.73297329732926e+008	(4.11773572306268e+001dB,-6.68202267502459e+001°)
4.73334833483301e+008	(4.11769681872331e+001dB,-6.68236657488161e+001°)
4.73372337233676e+008	(4.11765791552855e+001dB,-6.68271045555568e+001°)
4.73409840984051e+008	(4.11761901347910e+001dB,-6.68305431704544e+001°)
4.73447344734426e+008	(4.11758011257340e+001dB,-6.68339815936939e+001°)
4.73484848484801e+008	(4.11754121281105e+001dB,-6.68374198253455e+001°)
4.73522352235176e+008	(4.11750231419403e+001dB,-6.68408578652383e+001°)
4.73559855985551e+008	(4.11746341672172e+001dB,-6.68442957135047e+001°)
4.73597359735926e+008	(4.11742452039415e+001dB,-6.68477333701621e+001°)
4.73634863486301e+008	(4.11738562521268e+001dB,-6.68511708351213e+001°)
4.73672367236676e+008	(4.11734673117376e+001dB,-6.68546081087326e+001°)
4.73709870987051e+008	(4.11730783828197e+001dB,-6.68580451906177e+001°)
4.73747374737427e+008	(4.11726894653418e+001dB,-6.68614820811015e+001°)
4.73784878487802e+008	(4.11723005593034e+001dB,-6.68649187802370e+001°)
4.73822382238177e+008	(4.11719116647295e+001dB,-6.68683552878172e+001°)
4.73859885988552e+008	(4.11715227816153e+001dB,-6.68717916039284e+001°)
4.73897389738927e+008	(4.11711339099570e+001dB,-6.68752277286246e+001°)
4.73934893489302e+008	(4.11707450497459e+001dB,-6.68786636620332e+001°)
4.73972397239677e+008	(4.11703562009763e+001dB,-6.68820994042535e+001°)
4.74009900990052e+008	(4.11699673636829e+001dB,-6.68855349549706e+001°)
4.74047404740427e+008	(4.11695785378463e+001dB,-6.68889703144425e+001°)
4.74084908490802e+008	(4.11691897234544e+001dB,-6.68924054827747e+001°)
4.74122412241177e+008	(4.11688009205463e+001dB,-6.68958404596834e+001°)
4.74159915991552e+008	(4.11684121290803e+001dB,-6.68992752455786e+001°)
4.74197419741927e+008	(4.11680233490794e+001dB,-6.69027098402200e+001°)
4.74234923492302e+008	(4.11676345805417e+001dB,-6.69061442437531e+001°)
4.74272427242677e+008	(4.11672458234498e+001dB,-6.69095784562996e+001°)
4.74309930993052e+008	(4.11668570778423e+001dB,-6.69130124776035e+001°)
4.74347434743427e+008	(4.11664683437035e+001dB,-6.69164463078265e+001°)
4.74384938493802e+008	(4.11660796210194e+001dB,-6.69198799471165e+001°)
4.74422442244177e+008	(4.11656909098063e+001dB,-6.69233133953343e+001°)
4.74459945994552e+008	(4.11653022100618e+001dB,-6.69267466526163e+001°)
4.74497449744927e+008	(4.11649135217749e+001dB,-6.69301797190146e+001°)
4.74534953495302e+008	(4.11645248449678e+001dB,-6.69336125944157e+001°)
4.74572457245677e+008	(4.11641361796302e+001dB,-6.69370452789241e+001°)
4.74609960996052e+008	(4.11637475257483e+001dB,-6.69404777726976e+001°)
4.74647464746427e+008	(4.11633588833459e+001dB,-6.69439100755884e+001°)
4.74684968496802e+008	(4.11629702524243e+001dB,-6.69473421876135e+001°)
4.74722472247177e+008	(4.11625816329753e+001dB,-6.69507741088180e+001°)
4.74759975997552e+008	(4.11621930249937e+001dB,-6.69542058393766e+001°)
4.74797479747927e+008	(4.11618044284928e+001dB,-6.69576373791421e+001°)
4.74834983498302e+008	(4.11614158434573e+001dB,-6.69610687283194e+001°)
4.74872487248677e+008	(4.11610272699094e+001dB,-6.69644998867120e+001°)
4.74909990999053e+008	(4.11606387078314e+001dB,-6.69679308545681e+001°)
4.74947494749428e+008	(4.11602501572384e+001dB,-6.69713616317277e+001°)
4.74984998499803e+008	(4.11598616181244e+001dB,-6.69747922183202e+001°)
4.75022502250178e+008	(4.11594730904832e+001dB,-6.69782226143976e+001°)
4.75060006000553e+008	(4.11590845743323e+001dB,-6.69816528199094e+001°)
4.75097509750928e+008	(4.11586960696675e+001dB,-6.69850828348557e+001°)
4.75135013501303e+008	(4.11583075764772e+001dB,-6.69885126594100e+001°)
4.75172517251678e+008	(4.11579190947673e+001dB,-6.69919422935428e+001°)
4.75210021002053e+008	(4.11575306245382e+001dB,-6.69953717372811e+001°)
4.75247524752428e+008	(4.11571421658073e+001dB,-6.69988009905458e+001°)
4.75285028502803e+008	(4.11567537185630e+001dB,-6.70022300534245e+001°)
4.75322532253178e+008	(4.11563652827978e+001dB,-6.70056589260335e+001°)
4.75360036003553e+008	(4.11559768585126e+001dB,-6.70090876084093e+001°)
4.75397539753928e+008	(4.11555884457323e+001dB,-6.70125161003676e+001°)
4.75435043504303e+008	(4.11552000444397e+001dB,-6.70159444021240e+001°)
4.75472547254678e+008	(4.11548116546235e+001dB,-6.70193725136987e+001°)
4.75510051005053e+008	(4.11544232763151e+001dB,-6.70228004349880e+001°)
4.75547554755428e+008	(4.11540349094877e+001dB,-6.70262281661950e+001°)
4.75585058505803e+008	(4.11536465541539e+001dB,-6.70296557072608e+001°)
4.75622562256178e+008	(4.11532582103271e+001dB,-6.70330830580903e+001°)
4.75660066006553e+008	(4.11528698779820e+001dB,-6.70365102189405e+001°)
4.75697569756928e+008	(4.11524815571322e+001dB,-6.70399371897458e+001°)
4.75735073507303e+008	(4.11520932477952e+001dB,-6.70433639703774e+001°)
4.75772577257678e+008	(4.11517049499387e+001dB,-6.70467905611612e+001°)
4.75810081008053e+008	(4.11513166635883e+001dB,-6.70502169618798e+001°)
4.75847584758428e+008	(4.11509283887258e+001dB,-6.70536431727556e+001°)
4.75885088508803e+008	(4.11505401253768e+001dB,-6.70570691935790e+001°)
4.75922592259178e+008	(4.11501518735105e+001dB,-6.70604950246774e+001°)
4.75960096009553e+008	(4.11497636331705e+001dB,-6.70639206657038e+001°)
4.75997599759928e+008	(4.11493754043191e+001dB,-6.70673461169809e+001°)
4.76035103510304e+008	(4.11489871869717e+001dB,-6.70707713784650e+001°)
4.76072607260679e+008	(4.11485989811310e+001dB,-6.70741964501332e+001°)
4.76110111011054e+008	(4.11482107867861e+001dB,-6.70776213321203e+001°)
4.76147614761429e+008	(4.11478226039581e+001dB,-6.70810460242812e+001°)
4.76185118511804e+008	(4.11474344326267e+001dB,-6.70844705268263e+001°)
4.76222622262179e+008	(4.11470462728075e+001dB,-6.70878948396649e+001°)
4.76260126012554e+008	(4.11466581244986e+001dB,-6.70913189628379e+001°)
4.76297629762929e+008	(4.11462699877000e+001dB,-6.70947428963843e+001°)
4.76335133513304e+008	(4.11458818624089e+001dB,-6.70981666403622e+001°)
4.76372637263679e+008	(4.11454937486288e+001dB,-6.71015901947699e+001°)
4.76410141014054e+008	(4.11451056463513e+001dB,-6.71050135597008e+001°)
4.76447644764429e+008	(4.11447175556034e+001dB,-6.71084367349922e+001°)
4.76485148514804e+008	(4.11443294763483e+001dB,-6.71118597209885e+001°)
4.76522652265179e+008	(4.11439414086218e+001dB,-6.71152825174009e+001°)
4.76560156015554e+008	(4.11435533524202e+001dB,-6.71187051242836e+001°)
4.76597659765929e+008	(4.11431653077074e+001dB,-6.71221275420043e+001°)
4.76635163516304e+008	(4.11427772745304e+001dB,-6.71255497702070e+001°)
4.76672667266679e+008	(4.11423892528691e+001dB,-6.71289718090724e+001°)
4.76710171017054e+008	(4.11420012427142e+001dB,-6.71323936587306e+001°)
4.76747674767429e+008	(4.11416132440951e+001dB,-6.71358153189498e+001°)
4.76785178517804e+008	(4.11412252569777e+001dB,-6.71392367900604e+001°)
4.76822682268179e+008	(4.11408372813778e+001dB,-6.71426580719566e+001°)
4.76860186018554e+008	(4.11404493173292e+001dB,-6.71460791644014e+001°)
4.76897689768929e+008	(4.11400613647882e+001dB,-6.71495000678011e+001°)
4.76935193519304e+008	(4.11396734237633e+001dB,-6.71529207821094e+001°)
4.76972697269679e+008	(4.11392854942685e+001dB,-6.71563413072180e+001°)
4.77010201020054e+008	(4.11388975763012e+001dB,-6.71597616432309e+001°)
4.77047704770429e+008	(4.11385096698531e+001dB,-6.71631817902157e+001°)
4.77085208520804e+008	(4.11381217749272e+001dB,-6.71666017482257e+001°)
4.77122712271179e+008	(4.11377338915360e+001dB,-6.71700215171291e+001°)
4.77160216021554e+008	(4.11373460196689e+001dB,-6.71734410970922e+001°)
4.77197719771930e+008	(4.11369581593378e+001dB,-6.71768604880424e+001°)
4.77235223522305e+008	(4.11365703105375e+001dB,-6.71802796900130e+001°)
4.77272727272680e+008	(4.11361824732554e+001dB,-6.71836987032344e+001°)
4.77310231023055e+008	(4.11357946475155e+001dB,-6.71871175274710e+001°)
4.77347734773430e+008	(4.11354068333078e+001dB,-6.71905361628384e+001°)
4.77385238523805e+008	(4.11350190306300e+001dB,-6.71939546094280e+001°)
4.77422742274180e+008	(4.11346312394795e+001dB,-6.71973728672933e+001°)
4.77460246024555e+008	(4.11342434598773e+001dB,-6.72007909362500e+001°)
4.77497749774930e+008	(4.11338556918031e+001dB,-6.72042088165405e+001°)
4.77535253525305e+008	(4.11334679352609e+001dB,-6.72076265081548e+001°)
4.77572757275680e+008	(4.11330801902622e+001dB,-6.72110440110281e+001°)
4.77610261026055e+008	(4.11326924567874e+001dB,-6.72144613253686e+001°)
4.77647764776430e+008	(4.11323047348678e+001dB,-6.72178784509333e+001°)
4.77685268526805e+008	(4.11319170244938e+001dB,-6.72212953878401e+001°)
4.77722772277180e+008	(4.11315293256474e+001dB,-6.72247121362994e+001°)
4.77760276027555e+008	(4.11311416383425e+001dB,-6.72281286961886e+001°)
4.77797779777930e+008	(4.11307539625898e+001dB,-6.72315450674811e+001°)
4.77835283528305e+008	(4.11303662983573e+001dB,-6.72349612504490e+001°)
4.77872787278680e+008	(4.11299786456925e+001dB,-6.72383772447762e+001°)
4.77910291029055e+008	(4.11295910045700e+001dB,-6.72417930506551e+001°)
4.77947794779430e+008	(4.11292033749699e+001dB,-6.72452086683463e+001°)
4.77985298529805e+008	(4.11288157569326e+001dB,-6.72486240974873e+001°)
4.78022802280180e+008	(4.11284281504465e+001dB,-6.72520393382506e+001°)
4.78060306030555e+008	(4.11280405555019e+001dB,-6.72554543907320e+001°)
4.78097809780930e+008	(4.11276529721055e+001dB,-6.72588692549239e+001°)
4.78135313531305e+008	(4.11272654002623e+001dB,-6.72622839307772e+001°)
4.78172817281680e+008	(4.11268778399663e+001dB,-6.72656984184367e+001°)
4.78210321032055e+008	(4.11264902912269e+001dB,-6.72691127178177e+001°)
4.78247824782430e+008	(4.11261027540268e+001dB,-6.72725268291207e+001°)
4.78285328532805e+008	(4.11257152283882e+001dB,-6.72759407521746e+001°)
4.78322832283180e+008	(4.11253277142969e+001dB,-6.72793544871331e+001°)
4.78360336033556e+008	(4.11249402117656e+001dB,-6.72827680339293e+001°)
4.78397839783931e+008	(4.11245527207892e+001dB,-6.72861813926826e+001°)
4.78435343534306e+008	(4.11241652413668e+001dB,-6.72895945633286e+001°)
4.78472847284681e+008	(4.11237777735018e+001dB,-6.72930075459640e+001°)
4.78510351035056e+008	(4.11233903172021e+001dB,-6.72964203405458e+001°)
4.78547854785431e+008	(4.11230028724430e+001dB,-6.72998329472880e+001°)
4.78585358535806e+008	(4.11226154392489e+001dB,-6.73032453660606e+001°)
4.78622862286181e+008	(4.11222280176168e+001dB,-6.73066575968565e+001°)
4.78660366036556e+008	(4.11218406075579e+001dB,-6.73100696396611e+001°)
4.78697869786931e+008	(4.11214532090363e+001dB,-6.73134814948110e+001°)
4.78735373537306e+008	(4.11210658220772e+001dB,-6.73168931621244e+001°)
4.78772877287681e+008	(4.11206784467034e+001dB,-6.73203046414256e+001°)
4.78810381038056e+008	(4.11202910828800e+001dB,-6.73237159330413e+001°)
4.78847884788431e+008	(4.11199037306303e+001dB,-6.73271270368594e+001°)
4.78885388538806e+008	(4.11195163899405e+001dB,-6.73305379529684e+001°)
4.78922892289181e+008	(4.11191290608094e+001dB,-6.73339486814433e+001°)
4.78960396039556e+008	(4.11187417432462e+001dB,-6.73373592222315e+001°)
4.78997899789931e+008	(4.11183544372559e+001dB,-6.73407695753316e+001°)
4.79035403540306e+008	(4.11179671428393e+001dB,-6.73441797407769e+001°)
4.79072907290681e+008	(4.11175798599847e+001dB,-6.73475897186826e+001°)
4.79110411041056e+008	(4.11171925887093e+001dB,-6.73509995089320e+001°)
4.79147914791431e+008	(4.11168053289934e+001dB,-6.73544091117513e+001°)
4.79185418541806e+008	(4.11164180808490e+001dB,-6.73578185270646e+001°)
4.79222922292181e+008	(4.11160308442812e+001dB,-6.73612277548522e+001°)
4.79260426042556e+008	(4.11156436192958e+001dB,-6.73646367951102e+001°)
4.79297929792931e+008	(4.11152564058644e+001dB,-6.73680456481034e+001°)
4.79335433543306e+008	(4.11148692040210e+001dB,-6.73714543135969e+001°)
4.79372937293681e+008	(4.11144820137481e+001dB,-6.73748627917206e+001°)
4.79410441044056e+008	(4.11140948350427e+001dB,-6.73782710826020e+001°)
4.79447944794431e+008	(4.11137076679439e+001dB,-6.73816791859109e+001°)
4.79485448544806e+008	(4.11133205123967e+001dB,-6.73850871021271e+001°)
4.79522952295182e+008	(4.11129333684483e+001dB,-6.73884948309379e+001°)
4.79560456045557e+008	(4.11125462360624e+001dB,-6.73919023726418e+001°)
4.79597959795932e+008	(4.11121591152535e+001dB,-6.73953097271468e+001°)
4.79635463546307e+008	(4.11117720060478e+001dB,-6.73987168942911e+001°)
4.79672967296682e+008	(4.11113849083967e+001dB,-6.74021238745033e+001°)
4.79710471047057e+008	(4.11109978223522e+001dB,-6.74055306674070e+001°)
4.79747974797432e+008	(4.11106107478685e+001dB,-6.74089372733662e+001°)
4.79785478547807e+008	(4.11102236849924e+001dB,-6.74123436920584e+001°)
4.79822982298182e+008	(4.11098366336801e+001dB,-6.74157499238960e+001°)
4.79860486048557e+008	(4.11094495939701e+001dB,-6.74191559685455e+001°)
4.79897989798932e+008	(4.11090625658369e+001dB,-6.74225618262713e+001°)
4.79935493549307e+008	(4.11086755492901e+001dB,-6.74259674970792e+001°)
4.79972997299682e+008	(4.11082885443454e+001dB,-6.74293729808067e+001°)
4.80010501050057e+008	(4.11079015509797e+001dB,-6.74327782777143e+001°)
4.80048004800432e+008	(4.11075145692072e+001dB,-6.74361833876748e+001°)
4.80085508550807e+008	(4.11071275990152e+001dB,-6.74395883108887e+001°)
4.80123012301182e+008	(4.11067406404186e+001dB,-6.74429930472308e+001°)
4.80160516051557e+008	(4.11063536934230e+001dB,-6.74463975966994e+001°)
4.80198019801932e+008	(4.11059667580087e+001dB,-6.74498019594376e+001°)
4.80235523552307e+008	(4.11055798341952e+001dB,-6.74532061354210e+001°)
4.80273027302682e+008	(4.11051929219799e+001dB,-6.74566101246181e+001°)
4.80310531053057e+008	(4.11048060213367e+001dB,-6.74600139273238e+001°)
4.80348034803432e+008	(4.11044191323155e+001dB,-6.74634175431354e+001°)
4.80385538553807e+008	(4.11040322548755e+001dB,-6.74668209724251e+001°)
4.80423042304182e+008	(4.11036453890495e+001dB,-6.74702242149774e+001°)
4.80460546054557e+008	(4.11032585348028e+001dB,-6.74736272710893e+001°)
4.80498049804932e+008	(4.11028716921583e+001dB,-6.74770301405967e+001°)
4.80535553555307e+008	(4.11024848611217e+001dB,-6.74804328235177e+001°)
4.80573057305682e+008	(4.11020980416748e+001dB,-6.74838353200095e+001°)
4.80610561056057e+008	(4.11017112338487e+001dB,-6.74872376298642e+001°)
4.80648064806432e+008	(4.11013244376075e+001dB,-6.74906397533983e+001°)
4.80685568556808e+008	(4.11009376529707e+001dB,-6.74940416905259e+001°)
4.80723072307183e+008	(4.11005508799427e+001dB,-6.74974434411904e+001°)
4.80760576057558e+008	(4.11001641185109e+001dB,-6.75008450055458e+001°)
4.80798079807933e+008	(4.10997773686950e+001dB,-6.75042463834708e+001°)
4.80835583558308e+008	(4.10993906304826e+001dB,-6.75076475750902e+001°)
4.80873087308683e+008	(4.10990039038737e+001dB,-6.75110485804366e+001°)
4.80910591059058e+008	(4.10986171888658e+001dB,-6.75144493995879e+001°)
4.80948094809433e+008	(4.10982304854734e+001dB,-6.75178500324040e+001°)
4.80985598559808e+008	(4.10978437936907e+001dB,-6.75212504790284e+001°)
4.81023102310183e+008	(4.10974571135122e+001dB,-6.75246507395201e+001°)
4.81060606060558e+008	(4.10970704449502e+001dB,-6.75280508138173e+001°)
4.81098109810933e+008	(4.10966837879844e+001dB,-6.75314507020859e+001°)
4.81135613561308e+008	(4.10962971426533e+001dB,-6.75348504040727e+001°)
4.81173117311683e+008	(4.10959105089305e+001dB,-6.75382499200201e+001°)
4.81210621062058e+008	(4.10955238868079e+001dB,-6.75416492500389e+001°)
4.81248124812433e+008	(4.10951372763081e+001dB,-6.75450483939512e+001°)
4.81285628562808e+008	(4.10947506774199e+001dB,-6.75484473519122e+001°)
4.81323132313183e+008	(4.10943640901492e+001dB,-6.75518461238717e+001°)
4.81360636063558e+008	(4.10939775144946e+001dB,-6.75552447098913e+001°)
4.81398139813933e+008	(4.10935909504672e+001dB,-6.75586431099145e+001°)
4.81435643564308e+008	(4.10932043980456e+001dB,-6.75620413241733e+001°)
4.81473147314683e+008	(4.10928178572297e+001dB,-6.75654393526848e+001°)
4.81510651065058e+008	(4.10924313280508e+001dB,-6.75688371951870e+001°)
4.81548154815433e+008	(4.10920448104914e+001dB,-6.75722348518900e+001°)
4.81585658565808e+008	(4.10916583045509e+001dB,-6.75756323228453e+001°)
4.81623162316183e+008	(4.10912718102254e+001dB,-6.75790296081014e+001°)
4.81660666066558e+008	(4.10908853275308e+001dB,-6.75824267075730e+001°)
4.81698169816933e+008	(4.10904988564633e+001dB,-6.75858236213216e+001°)
4.81735673567308e+008	(4.10901123970144e+001dB,-6.75892203494298e+001°)
4.81773177317683e+008	(4.10897259491838e+001dB,-6.75926168919524e+001°)
4.81810681068058e+008	(4.10893395129880e+001dB,-6.75960132487785e+001°)
4.81848184818434e+008	(4.10889530884286e+001dB,-6.75994094199142e+001°)
4.81885688568809e+008	(4.10885666754695e+001dB,-6.76028054057381e+001°)
4.81923192319184e+008	(4.10881802741520e+001dB,-6.76062012058727e+001°)
4.81960696069559e+008	(4.10877938844579e+001dB,-6.76095968205678e+001°)
4.81998199819934e+008	(4.10874075064005e+001dB,-6.76129922497199e+001°)
4.82035703570309e+008	(4.10870211399698e+001dB,-6.76163874934425e+001°)
4.82073207320684e+008	(4.10866347851749e+001dB,-6.76197825516707e+001°)
4.82110711071059e+008	(4.10862484419983e+001dB,-6.76231774246273e+001°)
4.82148214821434e+008	(4.10858621104564e+001dB,-6.76265721121725e+001°)
4.82185718571809e+008	(4.10854757905597e+001dB,-6.76299666142748e+001°)
4.82223222322184e+008	(4.10850894822958e+001dB,-6.76333609310850e+001°)
4.82260726072559e+008	(4.10847031856516e+001dB,-6.76367550627043e+001°)
4.82298229822934e+008	(4.10843169006562e+001dB,-6.76401490089385e+001°)
4.82335733573309e+008	(4.10839306272871e+001dB,-6.76435427700290e+001°)
4.82373237323684e+008	(4.10835443655671e+001dB,-6.76469363457693e+001°)
4.82410741074059e+008	(4.10831581154709e+001dB,-6.76503297364565e+001°)
4.82448244824434e+008	(4.10827718770182e+001dB,-6.76537229419601e+001°)
4.82485748574809e+008	(4.10823856502068e+001dB,-6.76571159622798e+001°)
4.82523252325184e+008	(4.10819994350185e+001dB,-6.76605087976479e+001°)
4.82560756075559e+008	(4.10816132314926e+001dB,-6.76639014477551e+001°)
4.82598259825934e+008	(4.10812270395986e+001dB,-6.76672939128575e+001°)
4.82635763576309e+008	(4.10808408593422e+001dB,-6.76706861929743e+001°)
4.82673267326684e+008	(4.10804546907379e+001dB,-6.76740782880405e+001°)
4.82710771077059e+008	(4.10800685337682e+001dB,-6.76774701982014e+001°)
4.82748274827434e+008	(4.10796823884480e+001dB,-6.76808619233491e+001°)
4.82785778577809e+008	(4.10792962547670e+001dB,-6.76842534636456e+001°)
4.82823282328184e+008	(4.10789101327370e+001dB,-6.76876448189842e+001°)
4.82860786078559e+008	(4.10785240223547e+001dB,-6.76910359894526e+001°)
4.82898289828934e+008	(4.10781379236102e+001dB,-6.76944269751840e+001°)
4.82935793579309e+008	(4.10777518365202e+001dB,-6.76978177760274e+001°)
4.82973297329685e+008	(4.10773657610764e+001dB,-6.77012083921129e+001°)
4.83010801080060e+008	(4.10769796972859e+001dB,-6.77045988233942e+001°)
4.83048304830435e+008	(4.10765936451368e+001dB,-6.77079890700105e+001°)
4.83085808580810e+008	(4.10762076046470e+001dB,-6.77113791318712e+001°)
4.83123312331185e+008	(4.10758215757969e+001dB,-6.77147690091437e+001°)
